all_params,f1score,precision,recall
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8733679368329273,0.8000470930871886,0.9614837494750247
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8734497729507201,0.8001938321215397,0.9614702017259832
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8733679368329273,0.8000470930871886,0.9614837494750247
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8733075676931339,0.7999551601981976,0.9614702017259832
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8733894124327062,0.8001018992325486,0.9614566539769417
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8733075676931339,0.7999551601981976,0.9614702017259832
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8731851128865166,0.7998622058326623,0.9613076287374853
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8732669531013257,0.8000089448670135,0.9612940809884438
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8731851128865166,0.7998622058326623,0.9613076287374853
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8732349692309006,0.7998989789882587,0.9613753674826927
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8733168115404789,0.8000457180226098,0.9613618197336512
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8732349692309006,0.7998989789882587,0.9613753674826927
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8731745969290077,0.7998070460992678,0.9613618197336512
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.873256447862231,0.7999537851336189,0.9613482719846097
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8731745969290077,0.7998070460992677,0.9613618197336512
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.873901817561951,0.8008683602288419,0.9615921314673567
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.873983575594793,0.8010150992631931,0.9615785837183152
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.873901817561951,0.8008683602288419,0.9615921314673567
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8739516841095246,0.8009051333844383,0.9616598702125642
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8740334442397036,0.8010518724187894,0.9616463224635227
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8739516841095248,0.8009051333844385,0.9616598702125642
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8738913537642912,0.8008132004954472,0.9616463224635227
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8739731225037122,0.8009599395297984,0.9616327747144812
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8738913537642913,0.8008132004954475,0.9616463224635227
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8724473774458746,0.798821460526231,0.9610231260076139
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8725293036974042,0.7989681995605821,0.9610095782585724
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8724473774458746,0.798821460526231,0.9610231260076139
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8724972231379433,0.7988582336818274,0.9610908647528213
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8725791514815168,0.7990049727161785,0.9610773170037799
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8724972231379433,0.7988582336818274,0.9610908647528213
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8724368069023882,0.7987663007928364,0.9610773170037799
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8725187438845812,0.7989130398271874,0.9610637692547384
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8724368069023882,0.7987663007928364,0.9610773170037799
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8723143767596003,0.798673346427301,0.9609147440152819
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.872396309224491,0.7988200854616523,0.9609011962662404
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8723143767596003,0.7986733464273011,0.9609147440152819
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8723642216834425,0.7987101195828975,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8724461562403709,0.7988568586172486,0.9609689350114479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8723642216834425,0.7987101195828975,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.872303802274051,0.7986181866939065,0.9609689350114479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8723857454714705,0.7987649257282574,0.9609553872624064
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.872303802274051,0.7986181866939065,0.9609689350114479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8730315302974716,0.7996795008234807,0.9611992467451533
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8731133804050192,0.7998262398578319,0.9611856989961118
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8730315302974716,0.7996795008234807,0.9611992467451533
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.873081385415399,0.7997162739790771,0.9612669854903608
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8731632376175675,0.7998630130134282,0.9612534377413193
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8730813854153991,0.7997162739790773,0.9612669854903608
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8730210080617706,0.7996243410900861,0.9612534377413193
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8731028688899843,0.7997710801244372,0.9612398899922778
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8730210080617707,0.7996243410900863,0.9612534377413193
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.872522001045131,0.7989746820078828,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.872603907273916,0.7991214210422339,0.9609689350114479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.872522001045131,0.7989746820078827,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8725718492134237,0.7990114551634793,0.9610502215056969
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8726537575351199,0.7991581941978303,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8725718492134237,0.7990114551634793,0.9610502215056969
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8725114432022416,0.7989195222744881,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8725933601600316,0.7990662613088393,0.9610231260076139
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8725114432022416,0.7989195222744881,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8723890077126195,0.798826567908953,0.9608741007681574
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8724709201508929,0.7989733069433042,0.9608605530191159
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8723890077126194,0.7988265679089528,0.9608741007681574
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8724388551126586,0.7988633410645491,0.9609418395133649
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8725207696438381,0.7990100800989005,0.9609282917643234
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8724388551126588,0.7988633410645494,0.9609418395133649
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8723784459297744,0.7987714081755581,0.9609282917643234
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8724603690989182,0.7989181472099095,0.9609147440152819
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8723784459297746,0.7987714081755584,0.9609282917643234
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8731060637703089,0.7998327223051326,0.9611586034980288
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.873187893878553,0.7999794613394837,0.9611450557489873
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8731060637703089,0.7998327223051326,0.9611586034980288
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8731559213677519,0.7998694954607289,0.9612263422432363
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8732377535714825,0.8000162344950801,0.9612127944941948
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8731559213677519,0.7998694954607289,0.9612263422432363
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8730955542246086,0.7997775625717379,0.9612127944941948
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8731773950518629,0.7999243016060892,0.9611992467451533
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8730955542246086,0.7997775625717379,0.9612127944941948
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8726671730566226,0.7991432256376995,0.9610908647528213
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8727490708913547,0.7992899646720507,0.9610773170037799
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8726671730566228,0.7991432256376997,0.9610908647528213
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8727170222636506,0.799179998793296,0.9611586034980288
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8727989221913844,0.7993267378276471,0.9611450557489873
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8727170222636503,0.7991799987932958,0.9611586034980288
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.872656620539631,0.7990880659043049,0.9611450557489873
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8727385291012727,0.7992348049386561,0.9611315079999458
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8726566205396309,0.7990880659043048,0.9611450557489873
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8725341828067206,0.7989951115387696,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8726160868485076,0.7991418505731207,0.9609689350114479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8725341828067206,0.7989951115387696,0.9609824827604894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8725840312455845,0.7990318846943661,0.9610502215056969
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8726659373803679,0.7991786237287171,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8725840312455845,0.7990318846943661,0.9610502215056969
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8725236263511713,0.7989399518053751,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8726055411217325,0.799086690839726,0.9610231260076139
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8725236263511713,0.7989399518053749,0.9610366737566554
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8732511980176039,0.8000012659349494,0.9612669854903608
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8733330197515466,0.8001480049693003,0.9612534377413193
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8732511980176039,0.8000012659349494,0.9612669854903608
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8733010566539305,0.8000380390905457,0.9613347242355682
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8733828804834488,0.8001847781248969,0.9613211764865268
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8733010566539305,0.8000380390905456,0.9613347242355682
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8732406937870595,0.7999461062015547,0.9613211764865268
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8733225262379207,0.8000928452359058,0.9613076287374853
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.05_5_4b_0.3_3_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8732406937870595,0.7999461062015547,0.9613211764865268
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8764795389193205,0.8029054365109193,0.9648977822334819
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8765613731989841,0.8030521755452705,0.9648842344844404
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8764795389193205,0.8029054365109193,0.9648977822334819
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8765293960040084,0.8029422096665159,0.9649655209786894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.876611232370877,0.8030889487008669,0.9649519732296479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8765293960040084,0.8029422096665159,0.9649655209786894
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.876469026760542,0.8028502767775247,0.9649519732296479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8765508717181142,0.8029970158118759,0.9649384254806064
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.876469026760542,0.8028502767775247,0.9649519732296479
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8763465720063343,0.8027573224119896,0.9647894002411499
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8764284124554939,0.8029040614463407,0.9647758524921084
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8763465720063343,0.8027573224119896,0.9647894002411499
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8763964283259108,0.802794095567586,0.9648571389863574
0b_0.8_1_1b_0.5_3_2b_0.2_3_3b_0.5_3_4b_0.5_5_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8764782708622713,0.8029408346019371,0.9648435912373159
