all_params,f1score,precision,recall
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.1_3,0.8853105515789775,0.8154248101886478,0.9682982672428976
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.01_5,0.8310942097366278,0.8197167757435816,0.8427919201224716
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.05_1,0.8935888982809855,0.8490174326240529,0.9430994540257136
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.1_1,0.8913332403153177,0.8247100319767423,0.9696665898960888
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.05_3,0.8863753792378506,0.837433888611183,0.9413924376464851
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.15_3,0.8789852354124257,0.7967660733867051,0.9801254521561242
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.1_3,0.8853703951240615,0.8155167430776391,0.9683118149919391
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.01_5,0.8311480462617341,0.8198087086325728,0.8428054678715131
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.05_1,0.8936458970277651,0.8491093655130446,0.9431130017747551
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.1_1,0.8913332403153179,0.8247100319767426,0.9696665898960888
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.05_3,0.8863753792378508,0.8374338886111832,0.9413924376464851
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.15_3,0.878985235412426,0.7967660733867056,0.9801254521561242
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.1_3,0.8853703951240611,0.8155167430776387,0.9683118149919391
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.01_5,0.8311480462617342,0.8198087086325729,0.8428054678715131
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.05_1,0.8936458970277652,0.8491093655130448,0.9431130017747551
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.1_1,0.8905728011796028,0.8243196707865654,0.9684066492352296
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.05_3,0.8855980619958105,0.8370435274210053,0.9401324969856258
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.15_3,0.8782408930776391,0.7963757121965285,0.978865511495265
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.1_3,0.8846135258024593,0.8151263818874617,0.9670518743310799
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.01_5,0.830334549387519,0.819418347442396,0.8415455272106539
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.05_1,0.8928639150327023,0.8487190043228672,0.9418530611138959
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.1_1,0.8912512236611883,0.8245108440505952,0.9697478763903378
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.05_3,0.8862998124169832,0.8372347006850364,0.941473724140734
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.15_3,0.878896690404079,0.7965668854605586,0.9802067386503732
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.1_3,0.8852869639940352,0.8153175551514916,0.9683931014861881
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.01_5,0.8310851808982492,0.8196095207064265,0.8428867543657621
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.05_1,0.8935720500768719,0.8489101775868978,0.9431942882690041
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.1_1,0.8913106523562758,0.8246027769395865,0.9697614241393793
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.05_3,0.8863573255221577,0.8373266335740264,0.9414872718897755
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.15_3,0.8789580934326306,0.7966588183495494,0.9802202863994147
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.1_3,0.8853468174964126,0.8154094880404829,0.9684066492352296
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.01_5,0.8311390271380705,0.8197014535954165,0.8429003021148036
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.05_1,0.8936290583179473,0.8490021104758885,0.9432078360180456
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.1_1,0.8913106523562754,0.824602776939586,0.9697614241393793
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.05_3,0.8863573255221578,0.8373266335740268,0.9414872718897755
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.15_3,0.8789580934326305,0.7966588183495491,0.9802202863994147
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.1_3,0.885346817496413,0.8154094880404833,0.9684066492352296
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.01_5,0.8311390271380708,0.8197014535954167,0.8429003021148036
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.05_1,0.8936290583179473,0.8490021104758885,0.9432078360180456
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.1_1,0.8905272974426588,0.8241730159398413,0.96850148347852
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.05_3,0.8855800965003419,0.8369362723838495,0.9402273312289163
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.15_3,0.8782138311962322,0.7962684571593718,0.9789603457385555
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.1_3,0.884590031174734,0.8150191268503049,0.9671467085743704
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.01_5,0.8303256333627117,0.8193110924052398,0.8416403614539444
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.6_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.05_1,0.8928471649705644,0.8486117492857115,0.9419478953571864
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.1_1,0.8911883267240303,0.8243738202684326,0.9697885196374623
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.05_3,0.8863264071699857,0.8372500228332004,0.9415143673878585
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.15_3,0.8789223548349135,0.7965822076087239,0.9802473818974977
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.1_3,0.8853129796403365,0.8153328772996568,0.9684337447333126
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.01_5,0.8311128143703063,0.8196248428545913,0.8429273976128866
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_5_9b_0.05_1,0.8935987779239892,0.8489254997350626,0.9432349315161286
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_1,0.8912217203012496,0.8244211796354883,0.9698020673865038
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.05_3,0.8863593928598157,0.8372981781560059,0.9415279151369
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.15_3,0.8789837588452217,0.7966741404977139,0.9802609296465392
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8853728341484987,0.8154248101886474,0.9684472924823541
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.01_5,0.8311666617888078,0.8197167757435823,0.8429409453619281
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.05_1,0.8936557872130699,0.8490174326240533,0.9432484792651701
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.1_1,0.8912659712547516,0.8244969148249905,0.9698020673865038
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.05_3,0.8863593928598155,0.8372981781560057,0.9415279151369
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.15_3,0.8788998193918941,0.7965362411642275,0.9802609296465392
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.1_3,0.8853728341484991,0.8154248101886481,0.9684472924823541
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.01_5,0.8310800105136616,0.8195482321137648,0.8429409453619281
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.1_3_9b_0.05_1,0.8935539227282531,0.8488335668460714,0.9432484792651701
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.1_1,0.8904189822781574,0.8239580680898672,0.9685421267256445
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.05_3,0.8854698855035558,0.8367072361171211,0.9402679744760408
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.15_3,0.8780810542111236,0.7960233027887291,0.97900098898568
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.1_3,0.8846160562141533,0.8150344489984707,0.9671873518214948
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.01_5,0.8301817089289857,0.8189923917234039,0.8416810047010689
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.01_5_9b_0.05_1,0.8926465664277927,0.8482164378630496,0.9419885386043109
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.1_1,0.8909762621630349,0.8241185970575664,0.9696394943980058
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.05_3,0.8859354106733816,0.8366701900163744,0.9413653421484021
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.15_3,0.8787038892379925,0.7963217310899154,0.9800983566580412
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.1_3,0.8850845007758039,0.8150509497734175,0.9682847194938561
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.01_5,0.8305147896127102,0.8186029918403783,0.8427783723734301
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_5_9b_0.05_1,0.8932213425649895,0.848365034127481,0.9430859062766721
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.1_1,0.8910357065778101,0.8242105299465577,0.9696530421470473
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.05_3,0.8859688973728314,0.8367192208905032,0.9413788898974436
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.15_3,0.8787653009771841,0.7964136639789064,0.9801119044070827
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.1_3,0.8851172627675519,0.8150969162179128,0.9682982672428976
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.01_5,0.8304030646717692,0.8183731596179007,0.8427919201224716
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.05_3_9b_0.05_1,0.8932783728821297,0.8484569670164721,0.9430994540257136
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.1_1,0.8909640719144327,0.8240879527612363,0.9696530421470473
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.05_3,0.8858584489010708,0.8365222218426649,0.9413788898974436
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.15_3,0.8787653009771841,0.7964136639789062,0.9801119044070827
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.1_3,0.8850043275376488,0.8149053893658483,0.9682982672428976
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.01_5,0.8304030646717692,0.8183731596179007,0.8427919201224716
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.1_3_9b_0.05_1,0.8930464905183071,0.8480386723715627,0.9430994540257136
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.1_1,0.8902039037180809,0.8236975915710589,0.9683931014861881
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.05_3,0.8850171591030404,0.8360169445412488,0.9401189492365843
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.15_3,0.8780211069634143,0.7960233027887289,0.9788519637462235
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.1_3,0.884155620472392,0.8143587422643861,0.9670383265820384
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.01_5,0.8295193764858665,0.8178448990942369,0.8415319794616124
